,Unnamed: 0,id,referringVisitId,transition,visitId,visitTime,title,lastVisitTime,typedCount,url,visitCount,visitTimeDate,lastVisitTimeDate,thumbnail,description,2d_x,2d_y,3d_x,3d_y,3d_z
64,2402,104856,320804,link,320805,1665588951178.09,6.UAR Seminar in Undergrad Research,1665588951178.09,0,https://canvas.mit.edu/courses/16670,21,2022-10-12 15:35:51.178089984,2022-10-12 15:35:51.178089984,,6.UAR Seminar in Undergrad Research,-4.6930447,10.518587,2.6074824,-2.646592,-16.695023
65,2326,104602,320881,link,320882,1665589157139.804,Assignments | 6.1040 Fall 2022,1665589157139.804,1,https://61040-fa22.github.io/2-assignments.html,20,2022-10-12 15:39:17.139803904,2022-10-12 15:39:17.139803904,,Assignments | 6.1040 Fall 2022,-4.7617188,13.639912,5.333141,-1.8230157,-21.31836
66,3029,111476,0,link,320145,1665503586192.82,WebGL Overlay View  |  Maps JavaScript API  |  Google Developers,1665506454249.671,0,https://developers.google.com/maps/documentation/javascript/webgl/webgl-overlay-view,19,2022-10-11 15:53:06.192819968,2022-10-11 16:40:54.249670912,https://developers.google.com/maps/images/google-maps-platform-1200x675.png,WebGL Overlay View  |  Maps JavaScript API  |  Google Developers,-16.166733,-19.348001,-7.7746906,-15.565313,-7.88355
67,837,104632,0,link,322492,1665700962389.948,Editing _posts/2022-10-14-design-assignment-3-concrete-poetry-trudy-painter.md/2022-10-14-design-assignment-3-concrete-poetry-trudy-painter.md at main · Prose,1665751751080.3918,0,https://prose.io/#cms405/cms405.github.io/new/main/_posts,19,2022-10-13 22:42:42.389947904,2022-10-14 12:49:11.080391936,,Editing _posts/2022-10-14-design-assignment-3-concrete-poetry-trudy-painter.md/2022-10-14-design-assignment-3-concrete-poetry-trudy-painter.md at main · Prose,-8.47376,20.331533,7.740259,7.722018,-23.536366
68,5834,64615,0,link,317160,1665170764617.744,Develop. Preview. Ship. For the best frontend teams – Vercel,1665170764617.744,15,https://vercel.com/,19,2022-10-07 19:26:04.617743872,2022-10-07 19:26:04.617743872,https://assets.vercel.com/image/upload/front/vercel/dps.png,Develop. Preview. Ship. For the best frontend teams – Vercel,-21.028725,-12.887417,-10.640428,-13.227466,-15.015299
69,4912,111189,0,link,318124,1665238790285.2969,🧠 internet mirror — Are.na,1665676670530.571,5,https://www.are.na/trudy-painter/internet-mirror,18,2022-10-08 14:19:50.285296896,2022-10-13 15:57:50.530571008,https://images.are.na/eyJidWNrZXQiOiJhcmVuYV9pbWFnZXMiLCJrZXkiOiIxODQ5NDg0My9vcmlnaW5hbF8yZWYwOTU5OWExNjc1ZDY4YTY5NzY1YjlkOTJjMjM1NC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjEyMDAsImhlaWdodCI6MTIwMCwiZml0IjoiaW5zaWRlIiwid2l0aG91dEVubGFyZ2VtZW50Ijp0cnVlfSwid2VicCI6eyJxdWFsaXR5Ijo5MH0sImpwZWciOnsicXVhbGl0eSI6OTB9LCJyb3RhdGUiOm51bGx9fQ==?bc=0,🧠 internet mirror — Are.na,40.88,11.371947,33.48835,-0.29116276,1.5085337
70,884,113646,0,link,322444,1665697510897.653,Isaad Shaikh (@isaadshaikh) • Instagram photos and videos,1665697611662.344,0,https://www.instagram.com/isaadshaikh/,18,2022-10-13 21:45:10.897652992,2022-10-13 21:46:51.662343936,https://scontent-bos5-1.cdninstagram.com/v/t51.2885-15/311445466_1160118991590849_5241402441873946036_n.jpg?stp=dst-jpg_s100x100&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=JZi-f8tdwPwAX8MIjY5&_nc_ht=scontent-bos5-1.cdninstagram.com&oh=00_AT9kHvcGW3cPNsrjmTWW8uEu0kR4sTvD4lxRAfYVKMVspA&oe=634E0F21,Isaad Shaikh (@isaadshaikh) • Instagram photos and videos,5.712365,41.033005,5.7250743,28.362185,3.7734363
71,5264,301,0,link,317759,1665232488760.9192,Google Maps,1665232488760.9192,0,https://www.google.com/maps,18,2022-10-08 12:34:48.760919296,2022-10-08 12:34:48.760919296,https://maps.google.com/maps/api/staticmap?center=37.6%2C-95.665&zoom=4&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=SUtKsZvtCEDrvWoIQPa8WupaWPc,Google Maps,20.863604,-7.0955396,10.154501,-2.110554,5.3321266
72,1862,65065,0,link,321365,1665610752665.019,Instagram • Chats,1665610864464.117,0,https://www.instagram.com/direct/t/340282366841710300949128161836681658652,18,2022-10-12 21:39:12.665019136,2022-10-12 21:41:04.464116992,,Instagram • Chats,24.989819,9.424239,11.9751215,8.237012,6.8289785
73,5885,97282,0,typed,317103,1665169756670.793,PlanetScale,1665169756915.2888,6,https://planetscale.com/,18,2022-10-07 19:09:16.670792960,2022-10-07 19:09:16.915288832,/social-share-v2.png,PlanetScale,36.371864,-15.857628,18.451666,-8.036712,23.606579
74,4011,41637,319104,link,319105,1665445276696.44,Notifications — Are.na,1665445276920.166,0,https://www.are.na/notifications,18,2022-10-10 23:41:16.696440064,2022-10-10 23:41:16.920165888,,Notifications — Are.na,45.358448,14.552214,39.804306,2.8863635,1.5639625
75,5145,82884,317886,link,317887,1665234742139.79,Create a New Repository,1665234742139.79,0,https://github.com/new,17,2022-10-08 13:12:22.139790080,2022-10-08 13:12:22.139790080,https://github.githubassets.com/images/modules/open_graph/github-logo.png,Create a New Repository,27.982157,-7.5831957,16.92626,-9.8688755,10.863732
76,2889,112862,0,link,320294,1665505589599.418,threejs-overlay-view/examples at main · ubilabs/threejs-overlay-view,1665506035041.3289,0,https://github.com/ubilabs/threejs-overlay-view/tree/main/examples,17,2022-10-11 16:26:29.599417856,2022-10-11 16:33:55.041328896,https://opengraph.githubassets.com/ae2e54ed25d9dfdd8b73d016310a9d649b43057ef3fdc823e05f5b6dc51184b0/ubilabs/threejs-overlay-view,threejs-overlay-view/examples at main · ubilabs/threejs-overlay-view,-19.124125,-34.445557,-5.6833534,-29.237873,-5.713196
77,5958,102143,0,link,317026,1665168960852.023,https://www.intune.site,1665169975969.688,1,https://www.intune.site/,17,2022-10-07 18:56:00.852023040,2022-10-07 19:12:55.969688064,https://i.scdn.co/image/ab6775700000ee85cf7a46d5be41a8d3dfcd179d,https://www.intune.site,12.990854,19.165215,18.24073,1.2782729,-10.250174
78,4162,101223,318892,link,318927,1665413737226.544,pollen.progress — Are.na,1665413737226.544,0,https://www.are.na/pollen/pollen-progress,17,2022-10-10 14:55:37.226543872,2022-10-10 14:55:37.226543872,https://images.are.na/eyJidWNrZXQiOiJhcmVuYV9pbWFnZXMiLCJrZXkiOiIxODQzNTUzOS9vcmlnaW5hbF81YTQ5MDFlYjE1NjdiNzYzNmQzOWQ1NTNjNzFhYjBmMC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjEyMDAsImhlaWdodCI6MTIwMCwiZml0IjoiaW5zaWRlIiwid2l0aG91dEVubGFyZ2VtZW50Ijp0cnVlfSwid2VicCI6eyJxdWFsaXR5Ijo5MH0sImpwZWciOnsicXVhbGl0eSI6OTB9LCJyb3RhdGUiOm51bGx9fQ==?bc=0,pollen.progress — Are.na,43.0879,14.974119,40.664886,6.3743315,-3.181876
79,5338,106321,317674,link,317675,1665231596439.7532,Assignments: 6.8611 Quant Methods for NLP,1665591176578.248,0,https://canvas.mit.edu/courses/16573/assignments,16,2022-10-08 12:19:56.439753216,2022-10-12 16:12:56.578247936,images/LogoCanvas_0.png,Assignments: 6.8611 Quant Methods for NLP,-1.9002802,11.044853,4.716182,-5.829046,-20.449783
80,3615,246,319530,link,319531,1665491415453.626,"Inbox (12,219) - trudy.e.painter@gmail.com - Gmail",1665491415453.626,0,https://mail.google.com/mail/u/0/#inbox,16,2022-10-11 12:30:15.453625856,2022-10-11 12:30:15.453625856,,"Inbox (12,219) - trudy.e.painter@gmail.com - Gmail",-6.5927863,23.800676,8.248672,11.515038,-19.188444
81,1310,106238,321996,link,321997,1665678756606.8909,Schedule | 6.1040 Fall 2022,1665678756606.8909,0,https://61040-fa22.github.io/schedule,16,2022-10-13 16:32:36.606890752,2022-10-13 16:32:36.606890752,,Schedule | 6.1040 Fall 2022,-4.6665955,13.916331,5.523147,-2.2060077,-23.214642
82,6172,92208,0,link,316805,1665164759703.635,Latent Lab,1665164759703.635,6,http://18.27.79.191:5000/,16,2022-10-07 17:45:59.703634944,2022-10-07 17:45:59.703634944,,Latent Lab,29.278297,-2.7658865,17.068697,1.2124848,12.073577
83,5347,108834,317664,link,317666,1665231121571.1638,6.1040 Assignment Commit Submission Form,1665231121579.336,0,https://docs.google.com/forms/u/0/d/e/1FAIpQLSeS0cKbhu0JGUy1as6ObkDzvLoGnMdHPVht-os1uz7E0Vmbuw/formResponse,15,2022-10-08 12:12:01.571163904,2022-10-08 12:12:01.579335936,https://lh5.googleusercontent.com/wwcn56HBaQaIxCXmFjR2K-JQtOYTt2pAKeZN0370wDBIdNES0HOYTeKUN5yP3Lo4DxaYaSK2J20=w1200-h630-p,6.1040 Assignment Commit Submission Form,-3.818113,12.738427,6.183741,-2.616037,-19.460972
84,2518,65314,0,link,320668,1665524559456.472,Trudy Painter — Are.na,1665524559456.472,0,https://www.are.na/trudy-painter/index,15,2022-10-11 21:42:39.456471808,2022-10-11 21:42:39.456471808,,Trudy Painter — Are.na,37.302933,18.690727,31.590078,13.036958,-0.95892113
85,1815,111179,321441,reload,321450,1665614289993.235,Your Home Page > Applications > MIT International Science and Technology Initiatives (MISTI),1665658573532.442,0,https://applymisti.mit.edu/index.cfm?FuseAction=Students.AngularApplication&applicationId=57021,14,2022-10-12 22:38:09.993235200,2022-10-13 10:56:13.532442112,,Your Home Page > Applications > MIT International Science and Technology Initiatives (MISTI),-13.446899,4.9271297,-5.856029,4.706924,-22.071125
86,633,80646,0,link,322713,1665749798434.5378,Google,1665749798434.5378,6,https://www.google.com/,14,2022-10-14 12:16:38.434537728,2022-10-14 12:16:38.434537728,/images/branding/googleg/1x/googleg_standard_color_128dp.png,Google,22.32505,-5.724204,12.400375,-0.24876659,6.5032907
87,4735,22381,0,typed,318311,1665241782303.463,Photos - Google Photos,1665488907605.198,5,https://photos.google.com/,14,2022-10-08 15:09:42.303462912,2022-10-11 11:48:27.605198080,https://lh3.googleusercontent.com/pVwHZ9RIYePQ_6EpW-gNrKb3Po17SwIIx5LT7RPgrPcpUsXMIeeWVzCKj5ByRNhFOPU4eZseKv2mLh1yIHH_=w1200,Photos - Google Photos,-0.0668172,-13.234416,2.6414845,-1.0374076,3.594428
88,4562,111874,318507,link,318508,1665251449728.801,Budget at Play | Budget Car Rental,1665269146710.839,0,https://www.budget.com/en/bridge/corp/offers/budget-at-play?ICID=bg-corp-180626-cbp-s1-leisure,14,2022-10-08 17:50:49.728801024,2022-10-08 22:45:46.710839040,/content/budget/content/dam/budget/na/us/common/offers/budget-car-rental-social-brand-1200x630.jpg,Budget at Play | Budget Car Rental,-35.359066,1.6378382,-24.025324,4.3155837,5.370803
89,3972,107493,0,auto_bookmark,319147,1665446585148.543,Home – 6.861* Quantitative Methods for NLP – Advanced NLP,1665595283397.232,0,https://mit-6861.github.io/,14,2022-10-11 00:03:05.148542976,2022-10-12 17:21:23.397231872,https://mit-6861.github.io/images/mit_logo_resized.png,Home – 6.861* Quantitative Methods for NLP – Advanced NLP,-1.8993896,10.613484,2.9456131,-6.971857,-20.003946
90,6126,93113,0,reload,316852,1665167020828.85,Meshup,1665167020828.85,3,http://18.27.79.107:5000/,14,2022-10-07 18:23:40.828850176,2022-10-07 18:23:40.828850176,,Meshup,24.121553,-8.99023,14.336036,-5.834636,3.6457686
91,4234,237,0,typed,318850,1665267271303.452,Luxury fashion & independent designers | SSENSE,1665267272990.134,7,https://www.ssense.com/,14,2022-10-08 22:14:31.303451904,2022-10-08 22:14:32.990134016,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Luxury fashion & independent designers | SSENSE,-17.170807,-2.7267938,-10.57559,-9.63103,-17.933956
92,1958,49894,0,link,321260,1665595822313.742,CMS.614/21W.791 Network Cultures (Spring 2022) - Google Docs,1665595822313.742,7,https://docs.google.com/document/d/1kHGED28lU4xAXI8FkIpPelVSYoU7jHP4J268Iuyxq4c/edit,14,2022-10-12 17:30:22.313741824,2022-10-12 17:30:22.313741824,https://lh5.googleusercontent.com/2xfmvGKfCE3bMeYHmhk7Yb8cO6MB0anl03OvWORkvrqq5etSH06_1wjYp8LNEV1GGt-XNj0njbM9fg=w1200-h630-p,CMS.614/21W.791 Network Cultures (Spring 2022) - Google Docs,-8.569563,15.00652,4.1641583,2.9211802,-25.411764
93,2027,107525,0,typed,321188,1665593747747.7378,DALL·E,1665693667680.203,11,https://labs.openai.com/,13,2022-10-12 16:55:47.747737856,2022-10-13 20:41:07.680203008,https://cdn.openai.com/API/images/dall-e-2-og.jpg,DALL·E,40.3742,1.2091457,25.715548,-6.860565,5.369831
94,5946,87598,317037,link,317038,1665169072588.074,Sign in - PlanetScale,1665169072588.074,0,https://auth.planetscale.com/sign-in,13,2022-10-07 18:57:52.588073984,2022-10-07 18:57:52.588073984,,Sign in - PlanetScale,36.493767,-16.110397,19.438442,-9.727653,24.237873
95,311,89719,323111,link,323112,1665758165720.104,"craigslist: boston jobs, apartments, for sale, services, community, and events",1665758165720.104,2,https://boston.craigslist.org/,13,2022-10-14 14:36:05.720103936,2022-10-14 14:36:05.720103936,,"craigslist: boston jobs, apartments, for sale, services, community, and events",-44.287502,-0.09358039,-23.735998,-2.431359,-2.137031
96,2444,13788,320754,auto_bookmark,320755,1665583789260.234,MIT Canvas - Login,1665583789260.234,0,https://web.mit.edu/canvas/,13,2022-10-12 14:09:49.260234240,2022-10-12 14:09:49.260234240,images/LogoCanvas_0.png,MIT Canvas - Login,-9.3760395,5.9000583,-1.5036132,8.502968,-17.16583
97,2606,11712,0,link,320579,1665513578702.51,Iris Cotrupi (@earth.2iris) • Instagram photos and videos,1665513578702.51,1,https://www.instagram.com/earth.2iris/,13,2022-10-11 18:39:38.702510080,2022-10-11 18:39:38.702510080,https://scontent-bos5-1.cdninstagram.com/v/t51.2885-15/290659890_5720777641285343_815967278545540987_n.jpg?stp=dst-jpg_s100x100&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=JkD00zH-HOoAX9trusV&_nc_ht=scontent-bos5-1.cdninstagram.com&oh=00_AT9AtMNCdm175_Bb9bG1oKzUw5fbbReIFoWfhh4zmfu0bg&oe=634EAEBE,Iris Cotrupi (@earth.2iris) • Instagram photos and videos,4.4627934,42.83922,6.6446733,30.599459,0.36188012
98,1611,113169,0,link,321666,1665627451754.031,Andy Kelley (@andywkelley) • Instagram photos and videos,1665627478444.4329,0,https://www.instagram.com/andywkelley/,12,2022-10-13 02:17:31.754031104,2022-10-13 02:17:58.444432896,https://scontent-bos5-1.cdninstagram.com/v/t51.2885-15/11350866_452494124911060_1585274348_a.jpg?stp=dst-jpg_s100x100&_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=XvF-NzOemhwAX_bw4Wa&_nc_ht=scontent-bos5-1.cdninstagram.com&oh=00_AT-g8JU1lX9FiZQPFgHosC8mBg70qUeeq-TxN6hjRyUf1Q&oe=634E8B5A,Andy Kelley (@andywkelley) • Instagram photos and videos,6.6026993,41.772648,7.2855325,25.852148,2.4708729
99,4831,112085,0,link,318211,1665240042942.152,"mapbox/togeojson: convert KML and GPX to GeoJSON, without the fuss",1665242190385.164,0,https://github.com/mapbox/togeojson,12,2022-10-08 14:40:42.942152192,2022-10-08 15:16:30.385164032,https://opengraph.githubassets.com/7638d1412daef4501e9044ecccb49c9322e9644844cc1b7fbc656b8e23c95bba/mapbox/togeojson,"mapbox/togeojson: convert KML and GPX to GeoJSON, without the fuss",-6.540309,-31.907524,-13.960432,-19.395813,4.6633596
100,5323,111524,0,link,317691,1665231963824.883,Build 3D map experiences with WebGL Overlay View,1665499754436.825,0,https://developers.google.com/codelabs/maps-platform/webgl#8,12,2022-10-08 12:26:03.824882944,2022-10-11 14:49:14.436824832,/static/codelabs/maps-platform/webgl/img/webgl_pin_final.png,Build 3D map experiences with WebGL Overlay View,-13.447428,-22.921705,-3.1705468,-16.786177,-5.523811
101,901,102563,0,link,322427,1665697368344.219,@bionicpinkytoe • Instagram photos and videos,1665697368344.219,0,https://www.instagram.com/p/Ch0Xh_POVmREox3PHBZEn5b69Wk0Zovx630FL00/,11,2022-10-13 21:42:48.344218880,2022-10-13 21:42:48.344218880,,@bionicpinkytoe • Instagram photos and videos,1.2534307,37.642017,-1.0763865,26.445156,-0.23131013
102,6447,40732,0,link,316510,1665156654645.949,cron-job.org Console,1665156654645.949,8,https://console.cron-job.org/jobs,11,2022-10-07 15:30:54.645948928,2022-10-07 15:30:54.645948928,,cron-job.org Console,17.001387,-5.5228944,1.7145313,-3.678217,-6.0208607
103,2888,112864,0,link,320295,1665505589613.41,threejs-overlay-view/examples/src at main · ubilabs/threejs-overlay-view,1665505666676.823,0,https://github.com/ubilabs/threejs-overlay-view/tree/main/examples/src,10,2022-10-11 16:26:29.613409792,2022-10-11 16:27:46.676823040,https://opengraph.githubassets.com/ae2e54ed25d9dfdd8b73d016310a9d649b43057ef3fdc823e05f5b6dc51184b0/ubilabs/threejs-overlay-view,threejs-overlay-view/examples/src at main · ubilabs/threejs-overlay-view,-19.547903,-33.88618,-5.500751,-26.702566,-5.944695
104,5476,111886,317531,link,317537,1665195953913.2048,Avis Leisure Pass | Avis Rent a Car,1665253570048.055,0,https://www.avis.com/en/bridge/corp/offers/leisure-pass-coupons?ICID=av-corp-180626-cbp-s2-leisure,10,2022-10-08 02:25:53.913204736,2022-10-08 18:26:10.048055040,https://www.avis.com/content/dam/avis/na/us/common/offers/avis-car-rental-social-brand-1200x630.jpg,Avis Leisure Pass | Avis Rent a Car,-33.94628,0.36812714,-22.944675,7.950858,8.582174
105,828,110058,0,link,322501,1665744801629.352,like someone in love | with Music original sound - eddie hewer,1665749547140.017,0,https://www.tiktok.com/@eddoeh/video/7130271990207745322?is_from_webapp=v1&item_id=7130271990207745322,10,2022-10-14 10:53:21.629351936,2022-10-14 12:12:27.140017152,,like someone in love | with Music original sound - eddie hewer,-22.10402,31.413528,-5.3891206,17.28711,-22.683535
106,5471,111709,317521,link,317542,1665199105644.39,MIT | Budget Car Rental,1665271463208.62,0,https://www.budget.com/en/corporate/T240202,10,2022-10-08 03:18:25.644390144,2022-10-08 23:24:23.208620032,/content/budget/content/dam/budget/na/us/common/offers/budget-car-rental-social-brand-1200x630.jpg,MIT | Budget Car Rental,-34.108326,2.1162612,-21.488567,5.905596,4.048549
107,3622,112169,0,link,319520,1665491306594.04,Google Takeout,1665491307973.244,1,https://takeout.google.com/settings/takeout?hl=en&gl=US&expflags,10,2022-10-11 12:28:26.594040064,2022-10-11 12:28:27.973243904,,Google Takeout,22.133842,-6.9065065,10.371203,-1.4233922,8.258209
108,3328,14392,0,typed,319837,1665497091603.014,Gossip’s Web,1665497202236.4932,4,https://gossipsweb.net/,10,2022-10-11 14:04:51.603013888,2022-10-11 14:06:42.236493056,https://gossipsweb.net/images/social.jpg,Gossip’s Web,21.62638,9.89297,9.349421,14.5050535,12.879994
109,2332,107413,320806,link,320876,1665589074541.2432,Assignments: 6.UAR Seminar in Undergrad Research,1665589074541.2432,0,https://canvas.mit.edu/courses/16670/assignments,10,2022-10-12 15:37:54.541243136,2022-10-12 15:37:54.541243136,images/LogoCanvas_0.png,Assignments: 6.UAR Seminar in Undergrad Research,-4.6525936,10.650039,3.916214,-2.8111188,-16.912289
110,5890,111636,0,link,317098,1665169739518.476,trudypainter/intune-site,1665169739919.596,2,https://github.com/trudypainter/intune-site,9,2022-10-07 19:08:59.518476032,2022-10-07 19:08:59.919596032,https://opengraph.githubassets.com/5ef5b9d7d8ee5a0c937c79e54c5fb9e8cb34a7b24d45b3ef2a01d64177e539e1/trudypainter/intune-site,trudypainter/intune-site,13.221851,21.829855,15.785991,4.848512,-9.360474
111,792,113681,0,link,322540,1665745602200.0078,"Google Calendar - Week of October 16, 2022",1665745602200.0078,0,https://calendar.google.com/calendar/u/0/r/week/2022/10/21,9,2022-10-14 11:06:42.200007936,2022-10-14 11:06:42.200007936,,"Google Calendar - Week of October 16, 2022",-2.387017,16.217995,5.7706256,-1.6454564,-28.47678
112,6427,111467,0,link,316530,1665156777468.43,Mapbox GL JS | Mapbox,1665156779149.652,0,https://docs.mapbox.com/mapbox-gl-js/guides/,9,2022-10-07 15:32:57.468429824,2022-10-07 15:32:59.149652224,https://static-assets.mapbox.com/branding/social/social-1200x630.v2.jpg,Mapbox GL JS | Mapbox,-19.769043,-23.230085,-15.060352,-13.587837,1.6624701
113,4490,110948,0,link,318586,1665252724209.599,Starter — Godly,1665252725404.1482,0,https://godly.shop/product/starter,9,2022-10-08 18:12:04.209599232,2022-10-08 18:12:05.404148224,https://godly.shop/images/starter/og.png,Starter — Godly,30.743763,3.7779558,17.896042,6.3114257,3.7314982
114,5718,110170,317279,link,317280,1665175004022.977,Fritter Converge | Trudy Painter,1665226520282.733,0,https://61040-fa22.github.io/portfolio-trudypainter/post/2022/10/02/Fritter-Converge.html,9,2022-10-07 20:36:44.022977024,2022-10-08 10:55:20.282732800,/portfolio-trudypainter/assets/3gif.gif,Fritter Converge | Trudy Painter,18.619093,25.35024,14.951567,10.248561,-16.153038
115,4203,111876,318882,link,318883,1665269138618.518,Reservations | Budget Car Rental,1665269138618.518,0,https://www.budget.com/en/reservation#/time-and-place,9,2022-10-08 22:45:38.618518016,2022-10-08 22:45:38.618518016,/content/budget/content/dam/budget/na/us/common/offers/budget-car-rental-social-brand-1200x630.jpg,Reservations | Budget Car Rental,-35.354027,1.1734798,-22.897589,4.465244,6.95229
116,2856,112854,0,link,320327,1665505975677.932,ubilabs/threejs-overlay-view: A wrapper for the Google Maps WebglOverlayView that takes care of the integration between three.js and the Google Maps JavaScript API. It lets you create a Google Map overlays directly with three.js.,1665506034927.349,0,https://github.com/ubilabs/threejs-overlay-view,9,2022-10-11 16:32:55.677932032,2022-10-11 16:33:54.927349248,https://opengraph.githubassets.com/ae2e54ed25d9dfdd8b73d016310a9d649b43057ef3fdc823e05f5b6dc51184b0/ubilabs/threejs-overlay-view,ubilabs/threejs-overlay-view: A wrapper for the Google Maps WebglOverlayView that takes care of the integration between three.js and the Google Maps JavaScript API. It lets you create a Google Map overlays directly with three.js.,-18.045523,-26.963284,-7.3881874,-20.789886,-6.8327274
117,2513,91695,0,typed,320673,1665526309218.911,Tyler Anger️t,1665526309218.911,3,https://tyler.cafe/,9,2022-10-11 22:11:49.218910976,2022-10-11 22:11:49.218910976,https://tyler.cafe/assets/cover.png,Tyler Anger️t,30.614573,9.385526,19.023102,12.299973,3.4679317
118,6147,107582,0,link,316830,1665165093733.774,Climax Books,1665165093739.733,1,https://www.climaxbooks.com/,9,2022-10-07 17:51:33.733773824,2022-10-07 17:51:33.739732992,https://cdn.sanity.io/images/qyth3zfb/production/460975aa933490822bc5cb13f3a63097a151c6c0-3543x3543.png?w=1200?w=1200&h=800&fit=crop&crop=entropy,Climax Books,34.46731,-4.17092,25.380713,-3.7454073,10.497794
119,4438,179,0,reload,318641,1665259909159.562,Pitchfork | The Most Trusted Voice in Music. | Pitchfork,1665259909159.562,9,https://pitchfork.com/,9,2022-10-08 20:11:49.159561984,2022-10-08 20:11:49.159561984,"https://media.pitchfork.com/photos/5935a027a28a096fc4292134/16:9/w_1280,c_limit/c53c3aba.jpg",Pitchfork | The Most Trusted Voice in Music. | Pitchfork,-19.938108,31.727385,-7.355441,17.65316,-19.46815
120,4295,112291,0,link,318789,1665262140234.482,"Porsche Cayman 2016 rental in Boston, MA by MBA I. | Turo",1665262140234.482,0,https://turo.com/us/en/car-rental/united-states/boston-ma/porsche/cayman/1056047?endDate=10%2F10%2F2022&endTime=16%3A00&searchId=i7-ghXML&startDate=10%2F09%2F2022&startTime=07%3A00,9,2022-10-08 20:49:00.234481920,2022-10-08 20:49:00.234481920,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"Porsche Cayman 2016 rental in Boston, MA by MBA I. | Turo",-37.164288,5.217708,-24.447113,4.8767414,0.6176121
